time_ms,temp_C,tec_pwm,pump_pwm,mode,setpoint,created
13262106,18.37,64,115,MODE3,18.0,2026-06-04T12:26:07.834732
13267106,18.37,64,115,MODE3,18.0,2026-06-04T12:26:12.837873
13272106,18.37,64,115,MODE3,18.0,2026-06-04T12:26:17.835962
13277106,18.37,64,115,MODE3,18.0,2026-06-04T12:26:22.833935
13282106,18.37,64,115,MODE3,18.0,2026-06-04T12:26:27.832842
13287106,18.31,64,121,MODE3,18.0,2026-06-04T12:26:32.833538
13292106,18.37,64,114,MODE3,18.0,2026-06-04T12:26:37.839696
13297106,18.31,64,121,MODE3,18.0,2026-06-04T12:26:42.837194
13302106,18.31,64,121,MODE3,18.0,2026-06-04T12:26:47.833097
13307106,18.31,64,121,MODE3,18.0,2026-06-04T12:26:52.832951
13312106,18.31,64,121,MODE3,18.0,2026-06-04T12:26:57.832904
13317106,18.31,64,120,MODE3,18.0,2026-06-04T12:27:02.833044
13322106,18.31,64,120,MODE3,18.0,2026-06-04T12:27:07.832573
13327106,18.31,64,120,MODE3,18.0,2026-06-04T12:27:12.843478
13332106,18.31,64,120,MODE3,18.0,2026-06-04T12:27:17.832245
13337106,18.31,64,120,MODE3,18.0,2026-06-04T12:27:22.831935
13342106,18.31,64,120,MODE3,18.0,2026-06-04T12:27:27.832146
13347106,18.31,64,120,MODE3,18.0,2026-06-04T12:27:32.832661
13352106,18.31,64,120,MODE3,18.0,2026-06-04T12:27:37.831669
13357106,18.31,64,120,MODE3,18.0,2026-06-04T12:27:42.831267
13362106,18.31,64,120,MODE3,18.0,2026-06-04T12:27:47.831139
13367106,18.31,64,120,MODE3,18.0,2026-06-04T12:27:52.835585
13372106,18.31,64,120,MODE3,18.0,2026-06-04T12:27:57.838161
13377106,18.31,64,119,MODE3,18.0,2026-06-04T12:28:02.831009
13382106,18.31,64,119,MODE3,18.0,2026-06-04T12:28:07.833955
13387106,18.25,64,126,MODE3,18.0,2026-06-04T12:28:12.836425
13392106,18.25,64,126,MODE3,18.0,2026-06-04T12:28:17.830330
13397106,18.25,64,126,MODE3,18.0,2026-06-04T12:28:22.831076
13402106,18.25,64,126,MODE3,18.0,2026-06-04T12:28:27.830492
13407106,18.25,64,126,MODE3,18.0,2026-06-04T12:28:32.830577
13412106,18.25,64,125,MODE3,18.0,2026-06-04T12:28:37.831414
13417106,18.25,64,125,MODE3,18.0,2026-06-04T12:28:42.831560
13422106,18.25,64,125,MODE3,18.0,2026-06-04T12:28:47.829368
13427106,18.25,64,125,MODE3,18.0,2026-06-04T12:28:52.829731
13432106,18.25,64,125,MODE3,18.0,2026-06-04T12:28:57.829476
13437106,18.25,64,125,MODE3,18.0,2026-06-04T12:29:02.829486
13442106,18.25,64,125,MODE3,18.0,2026-06-04T12:29:07.835427
13447106,18.25,64,125,MODE3,18.0,2026-06-04T12:29:12.832820
13452106,18.25,64,125,MODE3,18.0,2026-06-04T12:29:17.828650
13457106,18.25,64,125,MODE3,18.0,2026-06-04T12:29:22.828924
13462106,18.25,64,125,MODE3,18.0,2026-06-04T12:29:27.828683
13467106,18.25,64,125,MODE3,18.0,2026-06-04T12:29:32.832281
13472106,18.25,64,125,MODE3,18.0,2026-06-04T12:29:37.828550
13477106,18.25,64,125,MODE3,18.0,2026-06-04T12:29:42.829508
13482106,18.25,64,125,MODE3,18.0,2026-06-04T12:29:47.929619
13487106,18.19,64,131,MODE3,18.0,2026-06-04T12:29:52.828207
13492106,18.19,64,131,MODE3,18.0,2026-06-04T12:29:57.833629
13497106,18.25,64,124,MODE3,18.0,2026-06-04T12:30:02.827347
13502106,18.19,64,131,MODE3,18.0,2026-06-04T12:30:07.827689
13507106,18.19,64,131,MODE3,18.0,2026-06-04T12:30:12.829231
13512106,18.19,64,131,MODE3,18.0,2026-06-04T12:30:17.826966
13517106,18.19,64,131,MODE3,18.0,2026-06-04T12:30:22.827477
13522106,18.19,64,131,MODE3,18.0,2026-06-04T12:30:27.827144
13527106,18.19,64,131,MODE3,18.0,2026-06-04T12:30:32.827863
13532106,18.19,64,131,MODE3,18.0,2026-06-04T12:30:37.826589
13537106,18.19,64,131,MODE3,18.0,2026-06-04T12:30:42.828736
13542106,18.19,64,130,MODE3,18.0,2026-06-04T12:30:47.826423
13547106,18.19,64,130,MODE3,18.0,2026-06-04T12:30:52.827022
13552106,18.19,64,130,MODE3,18.0,2026-06-04T12:30:57.826140
13557106,18.19,64,130,MODE3,18.0,2026-06-04T12:31:02.829675
13562106,18.19,64,130,MODE3,18.0,2026-06-04T12:31:07.826123
13567106,18.19,64,130,MODE3,18.0,2026-06-04T12:31:12.825950
13572106,18.19,64,130,MODE3,18.0,2026-06-04T12:31:17.825597
13577106,18.19,64,130,MODE3,18.0,2026-06-04T12:31:22.826272
13582106,18.19,64,130,MODE3,18.0,2026-06-04T12:31:27.825983
13587106,18.19,64,130,MODE3,18.0,2026-06-04T12:31:32.825612
13592106,18.19,64,130,MODE3,18.0,2026-06-04T12:31:37.825327
13597106,18.19,64,130,MODE3,18.0,2026-06-04T12:31:42.826702
13602106,18.19,64,130,MODE3,18.0,2026-06-04T12:31:47.825846
13607106,18.12,64,136,MODE3,18.0,2026-06-04T12:31:52.824880
13612106,18.19,64,130,MODE3,18.0,2026-06-04T12:31:57.825541
13617106,18.12,64,136,MODE3,18.0,2026-06-04T12:32:02.825078
13622106,18.19,64,130,MODE3,18.0,2026-06-04T12:32:07.824395
13627106,18.19,64,130,MODE3,18.0,2026-06-04T12:32:12.824710
13632106,18.12,64,136,MODE3,18.0,2026-06-04T12:32:17.825600
13637106,18.19,64,130,MODE3,18.0,2026-06-04T12:32:22.823710
13642106,18.19,64,130,MODE3,18.0,2026-06-04T12:32:27.824839
13647106,18.19,64,130,MODE3,18.0,2026-06-04T12:32:32.824179
13652106,18.19,64,129,MODE3,18.0,2026-06-04T12:32:37.823639
13657106,18.12,64,136,MODE3,18.0,2026-06-04T12:32:42.826350
13662106,18.12,64,136,MODE3,18.0,2026-06-04T12:32:47.823847
13667106,18.12,64,136,MODE3,18.0,2026-06-04T12:32:52.824108
13672106,18.12,64,136,MODE3,18.0,2026-06-04T12:32:57.824432
13677106,18.12,64,136,MODE3,18.0,2026-06-04T12:33:02.823124
13682106,18.12,64,136,MODE3,18.0,2026-06-04T12:33:07.823235
13687106,18.12,64,136,MODE3,18.0,2026-06-04T12:33:12.823204
13692106,18.12,64,136,MODE3,18.0,2026-06-04T12:33:17.822866
13697106,18.12,64,136,MODE3,18.0,2026-06-04T12:33:22.824734
13702106,18.12,64,136,MODE3,18.0,2026-06-04T12:33:27.822695
13707106,18.12,64,136,MODE3,18.0,2026-06-04T12:33:32.822727
13712106,18.12,64,136,MODE3,18.0,2026-06-04T12:33:37.822199
13717106,18.12,64,136,MODE3,18.0,2026-06-04T12:33:42.822025
13722106,18.12,64,136,MODE3,18.0,2026-06-04T12:33:47.822591
13727106,18.12,64,135,MODE3,18.0,2026-06-04T12:33:52.822586
13732106,18.12,64,135,MODE3,18.0,2026-06-04T12:33:57.822251
13737106,18.12,64,135,MODE3,18.0,2026-06-04T12:34:02.823678
13742106,18.12,64,135,MODE3,18.0,2026-06-04T12:34:07.821556
13747106,18.12,64,135,MODE3,18.0,2026-06-04T12:34:12.821422
13752106,18.12,64,135,MODE3,18.0,2026-06-04T12:34:17.821283
13757106,18.12,64,135,MODE3,18.0,2026-06-04T12:34:22.828023
13762106,18.12,64,135,MODE3,18.0,2026-06-04T12:34:27.822355
13767106,18.12,64,135,MODE3,18.0,2026-06-04T12:34:32.820958
13772106,18.12,64,135,MODE3,18.0,2026-06-04T12:34:37.821043
13777106,18.12,64,135,MODE3,18.0,2026-06-04T12:34:42.821275
13782106,18.12,64,135,MODE3,18.0,2026-06-04T12:34:47.819297
13787106,18.12,64,135,MODE3,18.0,2026-06-04T12:34:52.822592
13792106,18.12,64,135,MODE3,18.0,2026-06-04T12:34:57.820170
13797106,18.12,64,135,MODE3,18.0,2026-06-04T12:35:02.820993
13802106,18.06,64,142,MODE3,18.0,2026-06-04T12:35:07.820418
13807106,18.12,64,135,MODE3,18.0,2026-06-04T12:35:12.820111
13812106,18.12,64,135,MODE3,18.0,2026-06-04T12:35:17.820046
13817106,18.12,64,135,MODE3,18.0,2026-06-04T12:35:22.825032
13822106,18.12,64,135,MODE3,18.0,2026-06-04T12:35:27.820170
13827106,18.06,64,141,MODE3,18.0,2026-06-04T12:35:32.820037
13832106,18.06,64,141,MODE3,18.0,2026-06-04T12:35:37.821099
13837106,18.06,64,141,MODE3,18.0,2026-06-04T12:35:42.819914
13842106,18.06,64,141,MODE3,18.0,2026-06-04T12:35:47.820208
13847106,18.06,64,141,MODE3,18.0,2026-06-04T12:35:52.821067
13852106,18.06,64,141,MODE3,18.0,2026-06-04T12:35:57.822288
13857106,18.06,64,141,MODE3,18.0,2026-06-04T12:36:02.820808
13862106,18.06,64,141,MODE3,18.0,2026-06-04T12:36:07.818783
13867106,18.06,64,141,MODE3,18.0,2026-06-04T12:36:12.818584
13872106,18.06,64,141,MODE3,18.0,2026-06-04T12:36:17.818531
13877106,18.06,64,141,MODE3,18.0,2026-06-04T12:36:22.819058
13882106,18.06,64,141,MODE3,18.0,2026-06-04T12:36:27.818700
13887106,18.06,64,141,MODE3,18.0,2026-06-04T12:36:32.818393
13892106,18.06,64,141,MODE3,18.0,2026-06-04T12:36:37.818232
13897106,18.06,64,141,MODE3,18.0,2026-06-04T12:36:42.818720
13902106,18.06,64,141,MODE3,18.0,2026-06-04T12:36:47.818549
13907106,18.06,64,141,MODE3,18.0,2026-06-04T12:36:52.817782
13912106,18.06,64,141,MODE3,18.0,2026-06-04T12:36:57.822207
13917106,18.06,64,141,MODE3,18.0,2026-06-04T12:37:02.817605
13922106,18.06,64,141,MODE3,18.0,2026-06-04T12:37:07.818985
13927106,18.06,64,141,MODE3,18.0,2026-06-04T12:37:12.817364
13932106,18.06,64,141,MODE3,18.0,2026-06-04T12:37:17.817228
13937106,18.06,64,141,MODE3,18.0,2026-06-04T12:37:22.817313
13942106,18.06,64,141,MODE3,18.0,2026-06-04T12:37:27.817311
13947106,18.06,64,141,MODE3,18.0,2026-06-04T12:37:32.817794
13952106,18.06,64,141,MODE3,18.0,2026-06-04T12:37:37.818433
13957106,18.06,64,141,MODE3,18.0,2026-06-04T12:37:42.817002
13962106,18.06,64,141,MODE3,18.0,2026-06-04T12:37:47.816862
13967106,18.06,64,141,MODE3,18.0,2026-06-04T12:37:52.816440
13972106,18.06,64,141,MODE3,18.0,2026-06-04T12:37:57.816768
13977106,18.06,64,141,MODE3,18.0,2026-06-04T12:38:02.816595
13982106,18.06,64,141,MODE3,18.0,2026-06-04T12:38:07.816099
13987106,18.06,64,141,MODE3,18.0,2026-06-04T12:38:12.817499
13992106,18.06,64,141,MODE3,18.0,2026-06-04T12:38:17.818200
13997106,18.06,64,141,MODE3,18.0,2026-06-04T12:38:22.815637
14002106,18.06,64,141,MODE3,18.0,2026-06-04T12:38:27.815686
14007106,18.06,64,141,MODE3,18.0,2026-06-04T12:38:32.816396
14012106,18.06,64,141,MODE3,18.0,2026-06-04T12:38:37.815593
14017106,18.06,64,141,MODE3,18.0,2026-06-04T12:38:42.816646
14022106,18.06,64,141,MODE3,18.0,2026-06-04T12:38:47.815020
14027106,18.06,64,141,MODE3,18.0,2026-06-04T12:38:52.817165
14032106,18.06,64,141,MODE3,18.0,2026-06-04T12:38:57.814956
14037106,18.06,64,141,MODE3,18.0,2026-06-04T12:39:02.814752
14042106,18.06,64,141,MODE3,18.0,2026-06-04T12:39:07.814596
14047106,18.06,64,141,MODE3,18.0,2026-06-04T12:39:12.822915
14052106,18.06,64,141,MODE3,18.0,2026-06-04T12:39:17.815647
14057106,18.06,64,141,MODE3,18.0,2026-06-04T12:39:22.814453
14062106,18.06,64,141,MODE3,18.0,2026-06-04T12:39:27.814218
14067106,18.06,64,141,MODE3,18.0,2026-06-04T12:39:32.818316
14072106,18.06,64,141,MODE3,18.0,2026-06-04T12:39:37.815101
14077106,18.06,64,141,MODE3,18.0,2026-06-04T12:39:42.817168
14082106,18.06,64,141,MODE3,18.0,2026-06-04T12:39:47.813803
14087106,18.06,64,141,MODE3,18.0,2026-06-04T12:39:52.814435
14092106,18.06,64,141,MODE3,18.0,2026-06-04T12:39:57.813686
14097106,18.06,64,140,MODE3,18.0,2026-06-04T12:40:02.813977
14102106,18.06,64,140,MODE3,18.0,2026-06-04T12:40:07.813524
14107106,18.06,64,140,MODE3,18.0,2026-06-04T12:40:12.813376
14112106,18.06,64,140,MODE3,18.0,2026-06-04T12:40:17.813299
14117106,18.06,64,140,MODE3,18.0,2026-06-04T12:40:22.815953
14122106,18.06,64,140,MODE3,18.0,2026-06-04T12:40:27.812860
14127106,18.06,64,140,MODE3,18.0,2026-06-04T12:40:32.812997
14132106,18.06,64,140,MODE3,18.0,2026-06-04T12:40:37.813084
14137106,18.06,64,140,MODE3,18.0,2026-06-04T12:40:42.816844
14142106,18.06,64,140,MODE3,18.0,2026-06-04T12:40:47.812384
14147106,18.06,64,140,MODE3,18.0,2026-06-04T12:40:52.812568
14152106,18.0,64,147,MODE3,18.0,2026-06-04T12:40:57.821396
14157106,18.0,64,147,MODE3,18.0,2026-06-04T12:41:02.812222
14162106,18.06,64,140,MODE3,18.0,2026-06-04T12:41:07.817642
14167106,18.0,64,147,MODE3,18.0,2026-06-04T12:41:12.845828
14172106,18.0,64,147,MODE3,18.0,2026-06-04T12:41:17.811186
14177106,18.0,64,147,MODE3,18.0,2026-06-04T12:41:22.811227
14182106,18.0,64,147,MODE3,18.0,2026-06-04T12:41:27.815869
14187106,18.06,64,140,MODE3,18.0,2026-06-04T12:41:32.813927
14192106,18.0,64,147,MODE3,18.0,2026-06-04T12:41:37.811785
14197106,18.0,64,147,MODE3,18.0,2026-06-04T12:41:42.813702
14202106,18.06,64,140,MODE3,18.0,2026-06-04T12:41:47.812070
14207106,18.0,64,147,MODE3,18.0,2026-06-04T12:41:52.810267
14212106,18.0,64,147,MODE3,18.0,2026-06-04T12:41:57.810267
14217106,18.06,64,140,MODE3,18.0,2026-06-04T12:42:02.810152
14222106,18.0,64,147,MODE3,18.0,2026-06-04T12:42:07.808698
14227106,18.0,64,147,MODE3,18.0,2026-06-04T12:42:12.813667
14232106,18.0,64,147,MODE3,18.0,2026-06-04T12:42:17.809764
14237106,18.06,64,140,MODE3,18.0,2026-06-04T12:42:22.810010
14242106,18.0,64,147,MODE3,18.0,2026-06-04T12:42:27.809386
14247106,18.0,64,147,MODE3,18.0,2026-06-04T12:42:32.811027
14252106,18.0,64,147,MODE3,18.0,2026-06-04T12:42:37.811342
14257106,18.0,64,147,MODE3,18.0,2026-06-04T12:42:42.808923
14262106,18.0,64,147,MODE3,18.0,2026-06-04T12:42:47.808270
14267106,18.0,64,147,MODE3,18.0,2026-06-04T12:42:52.813044
14272106,18.0,64,147,MODE3,18.0,2026-06-04T12:42:57.888111
14277106,18.0,64,147,MODE3,18.0,2026-06-04T12:43:02.885416
14282106,18.0,64,147,MODE3,18.0,2026-06-04T12:43:07.809939
14287106,18.06,64,140,MODE3,18.0,2026-06-04T12:43:12.807518
14292106,18.0,64,147,MODE3,18.0,2026-06-04T12:43:17.808042
14297106,18.0,64,147,MODE3,18.0,2026-06-04T12:43:22.869498
14302106,18.0,64,147,MODE3,18.0,2026-06-04T12:43:27.810485
14307106,18.0,64,147,MODE3,18.0,2026-06-04T12:43:32.828224
14312106,18.0,64,147,MODE3,18.0,2026-06-04T12:43:37.807458
14317106,18.0,64,147,MODE3,18.0,2026-06-04T12:43:42.810633
14322106,18.0,64,147,MODE3,18.0,2026-06-04T12:43:47.809620
14327106,18.0,64,147,MODE3,18.0,2026-06-04T12:43:52.806645
14332106,18.0,64,147,MODE3,18.0,2026-06-04T12:43:57.806682
14337106,18.0,64,147,MODE3,18.0,2026-06-04T12:44:02.806518
14342106,18.0,64,147,MODE3,18.0,2026-06-04T12:44:07.806270
14347106,18.0,64,147,MODE3,18.0,2026-06-04T12:44:12.806132
14352106,18.0,64,147,MODE3,18.0,2026-06-04T12:44:17.809305
14357106,18.0,64,147,MODE3,18.0,2026-06-04T12:44:22.805570
14362106,18.0,64,147,MODE3,18.0,2026-06-04T12:44:27.805529
14367106,18.0,64,147,MODE3,18.0,2026-06-04T12:44:32.805144
14372106,18.0,64,147,MODE3,18.0,2026-06-04T12:44:37.805434
14377106,18.0,64,147,MODE3,18.0,2026-06-04T12:44:42.804735
14382106,18.0,64,147,MODE3,18.0,2026-06-04T12:44:47.807198
14387106,18.0,64,147,MODE3,18.0,2026-06-04T12:44:52.805201
14392106,18.0,64,147,MODE3,18.0,2026-06-04T12:44:57.809115
14397106,18.0,64,147,MODE3,18.0,2026-06-04T12:45:02.806742
14402106,18.0,64,147,MODE3,18.0,2026-06-04T12:45:07.804196
14407106,18.0,64,147,MODE3,18.0,2026-06-04T12:45:12.804088
14412106,18.0,64,147,MODE3,18.0,2026-06-04T12:45:17.803747
14417106,18.0,64,147,MODE3,18.0,2026-06-04T12:45:22.806078
14422106,18.0,64,147,MODE3,18.0,2026-06-04T12:45:27.804102
14427106,18.0,64,147,MODE3,18.0,2026-06-04T12:45:32.803300
14432106,18.0,64,147,MODE3,18.0,2026-06-04T12:45:37.839716
14437106,18.0,64,147,MODE3,18.0,2026-06-04T12:45:42.803046
14442106,18.0,64,147,MODE3,18.0,2026-06-04T12:45:47.806568
14447106,18.0,64,147,MODE3,18.0,2026-06-04T12:45:52.808535
14452106,18.0,64,147,MODE3,18.0,2026-06-04T12:45:57.802764
14457106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:02.807657
14462106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:07.802583
14467106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:12.801256
14472106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:17.802181
14477106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:22.805358
14482106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:27.807353
14487106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:32.800096
14492106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:37.809162
14497106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:42.802473
14502106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:47.803727
14507106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:52.802463
14512106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:57.802196
14517106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:02.800917
14522106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:07.807829
14527106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:12.799244
14532106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:17.805857
14537106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:22.805636
14542106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:27.802273
14547106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:32.799860
14552106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:37.799828
14557106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:42.801675
14562106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:47.799170
14567106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:52.799573
14572106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:57.799398
14577106,18.0,64,147,MODE3,18.0,2026-06-04T12:48:02.803205
